"","Geneid","gene_symbol","CO_4hr_APAP_24hr_1.nTPM","CO_4hr_APAP_24hr_2.nTPM","CO_24hr_3.nTPM","CO_24hr_2.nTPM","CO_24hr_1.nTPM","Control_24hr_3.nTPM","Control_24hr_2.nTPM","Control_24hr_1.nTPM","CO_4hr_APAP_4hr_3.nTPM","CO_4hr_APAP_4hr_2.nTPM","CO_4hr_APAP_4hr_1.nTPM","CO_8hr_APAP_8hr_3.nTPM","CO_8hr_APAP_8hr_2.nTPM","CO_8hr_APAP_8hr_1.nTPM","CO_4hr_3.nTPM","CO_4hr_2.nTPM","CO_4hr_1.nTPM","APAP_4hr_3.nTPM","APAP_4hr_2.nTPM","APAP_4hr_1.nTPM","Control_3.nTPM","Control_2.nTPM","Control_1.nTPM","groupTest_CO_4hr_APAP_24hr_vs_Control.padj","groupTest_CO_4hr_APAP_24hr_vs_Control.significance","groupTest_CO_24hr_vs_Control.padj","groupTest_CO_24hr_vs_Control.significance","groupTest_Control_24hr_vs_Control.padj","groupTest_Control_24hr_vs_Control.significance","groupTest_CO_4hr_APAP_4hr_vs_Control.padj","groupTest_CO_4hr_APAP_4hr_vs_Control.significance","groupTest_CO_8hr_APAP_8hr_vs_Control.padj","groupTest_CO_8hr_APAP_8hr_vs_Control.significance","groupTest_CO_4hr_vs_Control.padj","groupTest_CO_4hr_vs_Control.significance","groupTest_APAP_4hr_vs_Control.padj","groupTest_APAP_4hr_vs_Control.significance","interactionTest_co_time_4hr_vs_0hr.padj","interactionTest_co_time_4hr_vs_0hr.significance","interactionTest_apap_time_4hr_vs_0hr.padj","interactionTest_apap_time_4hr_vs_0hr.significance","interactionTest_co_time4hr.apap_time4hr.padj","interactionTest_co_time4hr.apap_time4hr.significance"
"6418","ENSG00000131236.18","CAP1",65.188188088258,35.1282543390822,228.50269061467,267.84261899353,306.299303913412,199.090642394434,181.656690640715,206.173647038609,366.300462172355,282.852746928149,268.367454349871,271.481961350311,264.632068656429,254.164197198218,290.067012507622,208.667096559497,273.990924999328,235.443073925447,288.239511498337,278.531946968233,318.258319143973,274.27234572426,270.515085877404,1.21151701961148e-09,"downregulated",0.815501859399537,"not significant",0.000815482260249168,"downregulated",0.918094067906696,"not significant",0.849806559943714,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.923200766725006,"not significant",0.915307993290557,"not significant",0.713954071117686,"not significant"
"2635","ENSG00000102144.15","PGK1",10.3777895683385,67.1079179449812,115.070204958329,125.87133743171,148.092153434608,140.431950937838,122.10359072808,170.74402201024,142.244160391573,165.284458504779,185.646999868033,180.264782397047,165.402528091819,178.947496316434,179.925245083302,183.128707803664,222.168302136692,191.656337699933,210.832064107908,213.951388146712,193.115005816096,210.967919165551,187.845395883798,1.24236817067673e-09,"downregulated",0.00557678623724162,"downregulated",0.0093828174861809,"downregulated",0.624714155196376,"not significant",0.746715887609767,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.994680701572931,"not significant",0.999537080780849,"not significant",0.964095933219253,"not significant"
"37030","ENSG00000245910.10",NA,264.281980416751,264.917553276373,102.573742943682,70.2189328269745,78.2840016379141,82.4314368377484,94.0163600898801,76.2969128510203,86.2166619933166,86.1119679487139,83.2694766998684,88.0660621779948,75.1655140300194,89.4718092139155,64.7178039770532,50.2670367321846,73.6006466304137,110.4484789684,87.8046236983599,82.2072011580365,75.071795350752,101.894487366759,68.3061517328567,1.7118257148011e-09,"upregulated",0.923674208276455,"not significant",0.982384788939899,"not significant",0.967253314553117,"not significant",0.994576847617957,"not significant",0.859233485096253,"not significant",0.999546838479163,"not significant",0.769641035517677,"not significant",0.999537080780849,"not significant",0.987029428941292,"not significant"
"17842","ENSG00000198804.2","COX1",2907.34245862884,2695.93242652884,2011.26551339071,1994.09018709028,2410.93910232407,1851.6109070226,1708.32292288983,1379.49419282338,1914.96853688669,1869.76520600998,1808.26310771555,1774.94495227084,1407.0004817447,1496.53989485562,1424.02745362988,1772.05973849647,1621.16800005981,1520.65578578,1962.68167667209,1426.18464839846,1582.56473541978,1187.03728238546,1252.72241958832,3.04285610140731e-09,"upregulated",3.1632964397115e-05,"upregulated",0.461116490243319,"not significant",0.0172165503766355,"upregulated",0.706074832496848,"not significant",0.822908663270629,"not significant",0.835619362801103,"not significant",0.67710239059996,"not significant",0.705318872335087,"not significant",0.998529711206311,"not significant"
"8562","ENSG00000144485.11","HES6",90.8102834063701,214.383433534618,8.66163933284172,8.68978536429049,17.5592457625149,6.82690084327438,14.0586951609941,15.8734266318828,1.75805055379879,26.7835679276412,10.7582382730953,18.6759228709992,14.2659535175125,6.8318950158917,2.53837335762902,0,11.4460740214301,23.6966756524984,21.7044060544347,15.1698602154647,4.54717082884985,5.04388881672895,1.62343794968168,7.29057910269841e-09,"upregulated",0.304585810557537,"not significant",0.290401845127996,"not significant",0.264764028512266,"not significant",0.317747566918348,"not significant",0.999863879244581,"not significant",0.0813377489761865,"not significant",0.995595501444432,"not significant",0.327248781516184,"not significant",0.998529711206311,"not significant"
"35936","ENSG00000242265.6","PEG10",69.1659557880167,80.4596983853417,10.9952775661281,22.0620135285879,16.048869848533,22.532171300347,16.0617782171955,20.1500807221743,6.69512539306841,16.9998283384448,7.28359833604641,10.2125182980722,3.62190372152263,6.07079161127019,6.76676192326764,3.57818041303358,10.7297729527277,13.8099535698468,12.8576259731128,7.56997654157929,10.1014895788732,10.564660619713,8.0372301028252,7.57848979202474e-09,"upregulated",0.308791276198237,"not significant",0.165320522396157,"not significant",0.967467820540082,"not significant",0.743699398273603,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.96942687538738,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"6087","ENSG00000128965.13","CHAC1",206.990772757084,22.9457943297285,17.7688188653981,5.3479676138838,28.8173677409191,35.4792472396205,30.7632490894889,40.7041946328905,17.3113549412581,5.91713636416646,9.80882767951643,37.7230807538736,20.2199545955187,26.3485971551462,39.0548728750271,12.7214694070207,31.0670566274192,10.1643834252977,12.5330334327005,17.5989149859229,6.52976834893711,5.17361340721284,4.66253595446121,1.21169282667194e-08,"upregulated",0.130810789231515,"not significant",0.000400459279698694,"upregulated",0.659179508285742,"not significant",0.00465014129996929,"upregulated",0.0183411962452341,"upregulated",0.627910929711525,"not significant",0.0471544674078946,"upregulated",0.612171649399314,"not significant",0.411265533291886,"not significant"
"13575","ENSG00000173846.14","PLK3",86.8990515837503,127.103718441392,7.77054317546515,7.79579358640772,0,9.79929562407742,8.40823879031739,37.0250214583116,30.2819522256037,7.39326633134658,8.5790642092487,9.27945559216088,0.930785026942179,25.9871302141801,9.10891761383717,3.0345106129637,8.21481559832278,1.93261800364193,0.576933039400041,0.375426435447792,1.22380946241273,2.71498876712841,0,5.44712788684451e-08,"upregulated",0.281666309966636,"not significant",0.00316491886975073,"upregulated",0.0130344271753077,"upregulated",0.0321761603555411,"upregulated",0.554051921213669,"not significant",0.999546838479163,"not significant",0.540774702623891,"not significant",0.999537080780849,"not significant",0.9717403599763,"not significant"
"15286","ENSG00000182718.18","ANXA2",193.397212676975,282.393997592871,519.478796005049,561.463249914233,406.04433399151,366.52707666662,465.769167391559,263.763779372411,550.019226860376,621.642781700204,545.445051843053,567.591094348577,623.855073844078,651.360701642613,652.897230760502,488.860551595804,626.591525104704,669.975187928224,641.662086265425,662.383534836204,644.183717376067,600.333023189495,649.435417651114,5.64518113718046e-08,"downregulated",0.19960366468465,"not significant",1.09025961753689e-07,"downregulated",0.880164630105015,"not significant",0.959805492420635,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.936278595651417,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"3544","ENSG00000108518.8","PFN1",2670.85766916963,2381.1041990912,4054.87863588936,3914.87513212041,4546.49394127886,3508.98014538779,3309.69299383868,2864.61249139783,4505.25931654543,4425.98955262553,4341.3776993889,4447.05021121543,4492.8053515616,4383.64273760306,4855.23920788607,4199.83077031064,4656.15079747761,4347.09899904768,4108.90046430788,4342.61894660732,4039.3164945449,4057.86398040808,3936.98643778938,6.78695361426435e-08,"downregulated",0.673929166524926,"not significant",1.53662591633367e-05,"downregulated",0.372919071461575,"not significant",0.591847708229889,"not significant",0.53964372041296,"not significant",0.999546838479163,"not significant",0.267781533656766,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"13807","ENSG00000175130.7","MARCKSL1",593.145046466704,547.938444414565,146.152557862986,182.101871789096,149.099122136376,262.592810831924,221.915502821035,218.160792300075,237.316355868937,226.527576228691,329.225750930408,314.347060233367,285.189883190324,257.330882397414,308.109432884343,253.153949745791,398.732058536961,250.930321544018,286.158414364516,288.712885187847,258.025105640843,144.821352633819,170.544466810367,1.25561699637557e-07,"upregulated",0.653909780151269,"not significant",0.708255444197774,"not significant",0.291238716959156,"not significant",0.162287329920129,"not significant",0.0598523518621804,"not significant",0.44207158124965,"not significant",0.142338141547176,"not significant",0.53432241170611,"not significant",0.677235772038798,"not significant"
"13792","ENSG00000175063.17","UBE2C",79.229500763567,48.7940115814134,569.612235309428,648.226904962481,597.478597259819,598.606660955258,463.035041128684,415.473981671209,651.119860200834,608.015669183553,405.173992442321,765.202316311753,571.980427151214,662.525409798102,605.43313395967,669.539046559398,669.472092227353,488.439895559634,661.725597029749,552.459267370088,424.003348349917,579.236308781638,602.326407970914,1.41973707405401e-07,"downregulated",0.663686055688449,"not significant",0.715791565717636,"not significant",0.971863368704541,"not significant",0.655684650226697,"not significant",0.992519167632778,"not significant",0.999546838479163,"not significant",0.915748384722584,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"10238","ENSG00000158710.15","TAGLN2",375.391433324995,474.542341837155,763.221937024745,638.085024786252,546.690109169482,559.222067854746,692.801702026164,464.287340614357,965.611567787276,1032.76920163676,992.43652844349,915.646726760703,933.262247127321,1161.84780479944,1064.29276966317,921.745102730874,1129.25684777678,1040.85476642218,1069.57646380292,1040.67596391282,1008.36489026885,1000.61445376217,964.789624243026,1.80364220939427e-07,"downregulated",0.000250381687959466,"downregulated",8.79906750758918e-11,"downregulated",0.982563563785002,"not significant",0.999521989384022,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.980099613164294,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"6870","ENSG00000134294.14","SLC38A2",117.519190290597,140.492588607912,100.140838826496,70.6984700269481,60.1510494978884,100.950729251671,73.4433045650896,101.275482805754,65.6440260416704,58.5788069367654,49.9569403546501,62.4999675957074,50.2023346965751,57.5723083795939,52.8249549000703,38.6236644950126,67.2597753982202,78.2236282784896,73.5246142812857,71.3187963500465,47.8987017153154,39.9562386152209,38.9288061982493,1.82001853993229e-07,"upregulated",0.00131976140787104,"upregulated",1.90265856467095e-05,"upregulated",0.327336503069628,"not significant",0.48254469774127,"not significant",0.969817755450996,"not significant",0.00993845562301685,"upregulated",0.879829392067483,"not significant",0.0144094077210221,"upregulated",0.736682089469853,"not significant"
"10695","ENSG00000162366.8","PDZK1IP1",100.482384597581,66.3029362782097,89.3382567451408,74.1753614612049,134.8959740819,80.9359968951168,143.338082573399,118.557590331917,467.705349401614,553.97000919433,634.317732702172,562.044606461421,739.863944344838,542.343893149123,559.740292424255,609.535622927462,521.0817941658,554.718545092679,609.551945858428,536.559905833624,602.430466630489,543.560029205856,578.552527779564,2.87635492348239e-07,"downregulated",7.46634168892607e-24,"downregulated",2.39614948402125e-28,"downregulated",0.988698712072458,"not significant",0.959805492420635,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.994680701572931,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"7535","ENSG00000137818.12","RPLP1",5002.19735140573,4008.37834613816,2963.76960086829,3569.3219616545,3757.99758117421,3059.36144487724,3372.6994674056,3608.67633152769,3069.31449767147,2669.75366029474,2612.93680162589,2801.62623951496,2812.66958256056,2449.93031175567,2716.290057985,2728.37623370878,2173.68076106175,2633.01648656112,2694.33116720221,2756.21644080583,2321.69017780819,2367.22590204182,2773.99516035642,2.87635492348239e-07,"upregulated",0.00437565289846256,"upregulated",0.0673964910734362,"not significant",0.704951400857386,"not significant",0.921671023992119,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"8027","ENSG00000140941.14","MAP1LC3B",264.876441894144,199.376108558831,98.9520989120614,164.752005186578,141.70037442634,118.923547835289,135.549455553554,68.4851014053859,82.9010719116714,87.6375410377341,92.9770332556358,74.0289581020422,76.9174720848896,80.0415110956303,69.7205815685339,80.8472397181962,62.4918103452378,103.678089574926,71.9049878221634,101.718658708847,74.6057154945718,85.5139117965337,63.1368242475856,2.87635492348239e-07,"upregulated",0.00504639019103514,"upregulated",0.266268646360083,"not significant",0.805433353572631,"not significant",0.994303679641456,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.990316155138001,"not significant",0.919842868051886,"not significant",0.998529711206311,"not significant"
"24074","ENSG00000221983.8","UBA52",629.280644250007,514.405436145349,378.914969934506,417.186147210556,381.318846687904,336.430073961303,400.023473528844,389.934681931449,335.241164987585,342.954131801646,351.299070882452,298.439815082046,332.262462583429,324.619194645127,339.112909345478,352.223545257419,362.654383173009,331.532349124891,305.134670454428,323.891625633857,318.020260119902,357.285935137788,301.195347816969,2.87635492348239e-07,"upregulated",0.0824771567127,"not significant",0.620915082112216,"not significant",0.862471991455166,"not significant",0.954522720557925,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.975337069030048,"not significant",0.998529711206311,"not significant"
"2556","ENSG00000101608.13","MYL12A",283.261434478585,353.258062996213,832.828541539887,536.693899746822,512.665538666306,626.07064981074,610.102227388005,687.927369088855,947.605377401712,986.153203591265,1120.83076907587,1165.55156187293,1090.43523104209,905.269964160798,1008.33970653192,1088.06229165136,968.933995073104,863.308037960476,947.825438707423,970.688689130396,963.791629898331,971.723690226564,965.05939145504,2.94523911893044e-07,"downregulated",0.00675688902184227,"downregulated",0.000422339077334805,"downregulated",0.925760853865219,"not significant",0.924483675816843,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.986194269601197,"not significant",0.947959278214262,"not significant",0.998529711206311,"not significant"
"1715","ENSG00000087074.9","PPP1R15A",79.1448785178734,150.795242025344,82.8027994304882,56.446268912711,84.3611022602573,49.6446740757131,54.5629302800162,82.6818033361488,72.397064634909,60.6019558881715,83.8001892399771,242.978656842022,222.52892830259,262.918504506857,97.0644987327094,61.4931097658597,91.9397066734244,70.7587014604607,81.5764495544337,78.7285529494311,22.2921308038284,41.1090529000798,23.4783743212266,2.98317854010621e-07,"upregulated",2.45842921987643e-05,"upregulated",0.00376055263242953,"upregulated",3.07450908810996e-05,"upregulated",4.62526427051569e-33,"upregulated",1.4476011818478e-06,"upregulated",9.53563562920671e-06,"upregulated",1.29341909257605e-05,"upregulated",7.15802136732033e-05,"upregulated",0.0331680584562526,"downregulated"
"17252","ENSG00000197019.5","SERTAD1",154.821946709613,180.659593743851,24.4824311372861,31.5796974359184,19.8527326610545,24.8097569753064,20.8148291359153,27.2405595828214,95.1245386261542,80.6962248589131,95.5697049663211,95.13470440481,41.8942588901998,98.2081630273868,67.6481371925902,53.4946556634348,35.5524556660028,117.431582438185,80.4993230310671,112.792765177732,33.5089287944856,37.1693339811962,28.1877593523305,2.99894350910933e-07,"upregulated",0.719757985896592,"not significant",0.520701861786733,"not significant",0.000337353673303409,"upregulated",0.00563959277664951,"upregulated",0.745362297264547,"not significant",2.90946861636395e-05,"upregulated",0.593513347460957,"not significant",1.44942719481939e-05,"upregulated",0.793023647821969,"not significant"
"891","ENSG00000064651.14","SLC12A2",29.5673644753184,113.80785492908,15.8635435982,20.6896199200499,16.2940221052797,23.0615919882026,16.3071276539143,15.9894486670803,15.8844408060947,12.5777782552291,13.4275051690606,15.7866536300183,14.5681632118765,8.67527748419585,14.5667346896266,8.94825459820066,13.5454237066188,26.9604698142997,23.1635434318609,13.0293454867611,17.627626961136,10.4694357904405,7.7305279094063,3.7954727171896e-07,"upregulated",0.477171336677905,"not significant",0.54542504627394,"not significant",0.929223364330792,"not significant",0.984608222942999,"not significant",0.999863879244581,"not significant",0.665893335104864,"not significant",0.999245589205102,"not significant",0.551622056255729,"not significant",0.974691854323003,"not significant"
"6041","ENSG00000128595.17","CALU",34.809176751953,66.7859378007662,75.8528519247393,123.94967617241,109.038430852809,110.512475760498,120.940357390752,152.699135450627,115.235473551673,138.325891371585,108.171015446305,126.189898618685,164.854767492579,168.790789013486,142.133298351894,173.540960146828,182.716525920583,141.204835948213,134.821482452292,127.572471908537,167.429561662316,160.789166435888,187.83653204368,4.24080921802299e-07,"downregulated",0.00233630063874637,"downregulated",0.0510682847970206,"not significant",0.116921250640482,"not significant",0.827884176618644,"not significant",0.999863879244581,"not significant",0.441984534905527,"not significant",0.980779580322872,"not significant",0.0953348975718103,"not significant",0.998529711206311,"not significant"
"1310","ENSG00000075426.12","FOSL2",29.9718011419171,34.609372091685,28.4089412726191,22.048141619802,26.9486256557638,18.0256690599296,16.2401811728854,4.91156365301123,50.9162365934805,26.7746286576822,26.0387658511628,40.5398974269479,31.4610541317226,46.5064246320058,14.9230704619986,15.0014648065007,20.0511875862079,22.1300253060066,40.9911815477243,33.2778897954322,5.20585517508658,5.1502526289217,4.42045988563862,4.34176304837098e-07,"upregulated",6.40820968416579e-09,"upregulated",0.00600027614228142,"upregulated",4.22220356473451e-13,"upregulated",1.32988196643905e-15,"upregulated",0.000423058151223702,"upregulated",1.02464393935711e-11,"upregulated",0.000417708091102166,"upregulated",1.26467529970865e-11,"upregulated",0.181697185801876,"not significant"
"7795","ENSG00000139289.15","PHLDA1",37.334652284946,58.3663189439095,21.5717006976595,11.7484046420564,16.9926460514566,18.7835024216524,18.0066848979857,16.9425272840301,9.507387545886,7.62332907529513,14.6299668449111,40.4808992051057,30.269009442028,29.5570447384636,17.8816232761743,2.00572957534243,17.7929428383712,18.2413907324978,13.0417308830385,18.3132291406027,8.89795509412494,2.87125482109076,3.23452096823945,5.76127559024696e-07,"upregulated",0.0123733104720859,"upregulated",0.00739494821472174,"upregulated",0.332950105262195,"not significant",7.1186694089493e-07,"upregulated",0.430559940798472,"not significant",0.0272587575520011,"upregulated",0.540774702623891,"not significant",0.160453891819005,"not significant",0.671451780240816,"not significant"
